"b_id","u_id","name","full_addr","txt","r_date","stars"
"Dq6g0ubf267tWRU4BSk44A","KOxiXStO78tdx0zopIWGpQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I'm shocked that LuLu's has so many poor reviews.  I've been there recently and the food was as delicious as always.  The server did forget to bring us our appetizer, but I still was very happy with the meal overall.  This is an Oakland staple and I hope it continues to be!","2014-07-03",4
"Dq6g0ubf267tWRU4BSk44A","oGerzca4oslbxFdozGfx8w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Here are things you NEED To order at Lulu's 

Thai Curry chicken - best ever, hands down
Pad Thai - if you like mild, tasty and complex
Hot and Sour Soup - again, best ever 
Seaweed salad - super tasty, and good for you. How many things can you say that about when you go out to eat.
Thai Lemon Basil Beef - layered and delicious. 

I have been going to Yum Wok/Lulu's since college which is too many years ago to count. My children have been raised on their food. It is cheap and good. It's one of the few places we, as a family of five, can go out to dinner under $50 bucks. 

Get a bubble smoothy while you're there. You won't be disappointed.","2014-07-11",5
"Dq6g0ubf267tWRU4BSk44A","olPcqUp0SEDRY_-8gxk5kQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Cheap Asian cuisine. Portions are large and it's a great deal. My favorite is either Lulu's Pan-fried noodles or the Bibimbap. The wonton soup is a must.","2014-07-14",4
"Dq6g0ubf267tWRU4BSk44A","HbLe7TzObCnBo7RUA0WvVg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","LULU'S IS MY JAM! This was our go-to after-school spot in high school post-Model UN practice (here I am revealing that I'm a huge nerd) when we didn't feel like risking the dietary aftermath than can happen at the O. The crab rangoons are fabulous--a crispy crust with boiling-hot cream cheese in the middle that is just sweet enough. I also like the cold sesame noodles, the big bowl of wonton noodle soup, the stir-fried beef noodles, and the fried tofu. Their most popular seller is apparently the General Tso's chicken, but it's too sweet for me. I also tried the Dr. Fu's special noodles (a mystery dish with no item description, but my dad works with the eponymous Dr. Fu so I felt a need to try them) and it was essentially stir-fried egg noodles with chicken, bean sprout, and hoisin. Decent, but too greasy for me. Sorry Dr. Fu!

Like previous reviewers mentioned, it's counter service for lunch and table service for dinner--let the long line of Oakland university types waiting in line at lunch be your guide. They don't really serve dessert but you can go across the street to Kohli's and get gulab jamun or kulfi on a stick if you're still hungry, though I rarely am!","2014-08-01",5
"Dq6g0ubf267tWRU4BSk44A","rZ_CXn4XXcLhtawn3Zu5_g","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","As a college student who was walking distance away, I loved going to Lulus! Okay - it didn't really have the most authentic Asian food but I wasn't expecting that to begin with. I wanted a place to get tasty noodles and that's what I got!

The dishes I liked:
- Crab Rangoon
- Beef Chow Fun
- Singapore Rice Noodles
- Spicy Basil Noodles
- Lulu's Pan Fried Noodles
- Thai Curry

Dishes I wasn't a big fan of:
- Dr. Fu's special: Not all that special 
- Udon Soup: kind of bland

The service was always adequate when I came - whether it be in a group of 2 or 10. We were always seated relatively quickly and the food came out quickly as well. In a place like this I don't ask for much else.

This also used to be my go-to bubble tea place (before Rose Tea Cafe) and that was good too. Not the best - but good.

If you go to any place enough you will find foods you like and foods you don't. I don't love every dish on the menu but I keep coming back to Lulus because it has a variety of noodles I actually like and I can get a large quantity of them for a reasonable price!","2014-08-05",4
"Dq6g0ubf267tWRU4BSk44A","1MqAmIMWvcYFGxWjFffNYQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","They forgot my order, I waited 25 minutes for my bubble tea. The worst attitude I have ever experienced.","2014-08-08",2
"Dq6g0ubf267tWRU4BSk44A","JmebuIhyZBRA3U1rMwpacA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","We stopped by here whole touring Carnegie Mellon in late June. This place is a hidden gem. The food was tasteful.  My teenage kids loved their noodles,  chicken and above all, their egg rolls. Theor portions are decent. Their service was quick. I highly recommend this place if you are on the area!","2014-08-09",4
"Dq6g0ubf267tWRU4BSk44A","d9UqsESyI1HMZ13Um9AzHA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Pros: Bubble drinks are good. Wings and crab rangoon are crispy. Good service.

Cons: Noodles were overcooked and either drenched in too much sauce or too dry/bland. Definitely not authentic asian cuisine.","2014-08-13",2
"Dq6g0ubf267tWRU4BSk44A","ezgJ-Up5p2p5vU4sGp0G3w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Lu Lu's noodles is a great place to enjoy Pan Asian food.  Their egg rolls are perfectly cooked, they are not like any you have ever had. The crab Rangoon are delicious! Lots of yummy creamy sweet filling! I always order the chicken lo mein. It has a ""smokey"" flavor to it, the saut","2014-09-06",4
"Dq6g0ubf267tWRU4BSk44A","dwWpGe8GGKN2wlsEPAO07w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Why.

People eat here because it's the only Asian restaurant within walking distance that has enough seating to fit hoards of freshman that are hunting for chow mein and crab rangoons. I've given this place so many chances, and every time I end up asking myself, ""Why am I eating this. Why am I here. Who am I."" Freshman, please stop coming here and pretending this is good Asian food because it's not. Try Rose Tea or even Oriental Express. That huge space that Lulu's takes up could be something MAGICAL. Just think about it.","2014-09-11",1
"Dq6g0ubf267tWRU4BSk44A","suRGJir2NmSZVnixdIN22Q","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I have many fond memories at Lulu's. It was my first off campus dining experience while I was at CMU. Food was plenty and affordable. Yesterday, I went back for the first time in more than 5 years. 

The positives:
- things haven't changed
- affordable pricing
- generous portions
- fast service
- variety

The negatives:
- things haven't changed
- variety (see more explanation below)
- overly-Americanized ""Asian"" food
- bubble tea overly sweet and artificial

I stick with what I know is decent:
- Crab Rangoons
- Beef Chow Fun
- Pan Fried Noodles
- Wonton Noodle Soup

This really isn't a place where you should try something new. If you decide to dine here, check out the reviews and pick which has the most votes.","2014-09-11",2
"Dq6g0ubf267tWRU4BSk44A","yVyOedgM0Eb-KBU63k9fvA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Everything here sickly sweet and not well seasoned. I ordered the schezwan chicken and instead if something spicy it was chicken in a super sweet red-colored (most likely food coloring) sauce. On another occassion, I tried the bi bim bop. Also not spicy and a little on the bland side but at least it was edible. Asian fusion should keep the essence of the dish and recombine it in innovative ways. In order to do this you should have some concept of how the original, traditional dish tastes and is prepared. Most of the lulu's cookbook was created by someone who has never tasted or set eyes on the original dish and has only read a description of the dish.","2014-09-14",2
"Dq6g0ubf267tWRU4BSk44A","ivErlAt_FqAgaDUuDHQMcQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I LOVED Lulu's in grad school, but like so many things, Lulu's has changed dramatically since 2009.  I took some friends this weekend, and was almost embarrassed to have made the recommendation.  The decor was strange-the large posters of people covered in noodles that had seemed edgy before now just seem sad and dated.  The service was just ok-friendly, but slow, and our silverware was just thrown onto the center of the table for us to fight over. 

My spicy Szechuan noodle bowl was not only not spicy, it had hardly any flavor except forthe fresh cilantro garnish.  I had to drench it in Sriracha to make it edible.  The noodles were all sticky and clumped together.  Even my beloved crab rangoons were not nearly as good as I remembered-too sweet...much more of a dessert than an appetizer.  I wish I never would have went back and would have let this place remain a fond memory from my college days.","2014-09-15",2
"Dq6g0ubf267tWRU4BSk44A","IQs-rsJ8Wwad2vyzQJyB0Q","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","We came here for lunch and the experience was not very enjoyable.
The wait staff was not very motivated and friendly. You could barely understand them cause they were talking so quietly and emotionless and seemed to be bored. The food didn't take long to come out. I had LuLu's Pan fried noodles and it was just bland and boring. There was not much chicken in it and only one mushroom! It was mainly cheap rice noodles with sauce and green veggies. That's it. On top of that they forgot my ice tea and my gyoza. I was asking for the gyoza cause I was so hungry, but I skipped the ice tea cause I couldn't be bothered. The gyoza didn't taste much either and on top of that the soy sauce/vinegar mix tasted so sweet that I couldn't eat it. All in all I left so unimpressed that I won't be returning.","2014-09-21",2
"Dq6g0ubf267tWRU4BSk44A","3klCtdbZ6NqaaqXXbcmBRg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Here's what you need to know about Lulu's: It's cheap, the portions are huge, and it's tasty. It's not really authentic Asian food. However, I usually pay less than 20 bucks for a meal for two, including two bubble teas. And there's usually enough leftovers for a second meal. I'll take it. And the service is typically super fast.

I've been coming here with my significant other for six or seven years now, mostly because we had our first date here and it's convenient to a lot of places we go. We're married now, and still come back, but only occasionally.

It seriously hasn't changed at all from the first time we went, except that they just recently raised prices a little bit. (Which is OK. Inflation happens.)

My favorite eats: Chicken Noodle Bowl, Singapore Rice Noodles, Hot and Sour Soup.

I don't recommend the pho. I've had it twice, and it's watery and very bland.

His favorite eats: Singapore Rice Noodles, Beef Chow Fun, Pad Thai.

Also keep in mind that this place is in the heart of a college neighborhood, nestled between Pitt and CMU, so there's going to a lot of college kids eating there. For the most part, I'm indifferent about that.

If you're looking for authentic Asian food, go somewhere else. But if you're looking for cheap food, big portions and fast service, give this place a try.","2014-10-05",4
"Dq6g0ubf267tWRU4BSk44A","JIlV6ePTi1eXiSbY0uhXuw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","My wife and I went to Lulu's for lunch after visiting the Carnegie Art Museum, having found Lulu's on Garmin's Mapsource for my GPS as a restaurant within easy walking distance of the museum.  After reading some Yelp reviews, and comparing Lulu's with some other restaurants, we decided it was as good as any others and seemingly better than some in the area (Ali Baba, our first choice, isn't open on Saturdays).  I got Singapore Noodles, and my wife the Beef and noodles dish.  The service was fast, the food delicious (though mine was a bit light on the curry sauce and, upon mentioning this to our delightful waitress resulted in the dish being taken back to the chef, with the result of a nice amount of additional sauce added--they keep it light for American tastes, but I like it a bit heartier, and that's what I got after mentioning it).  The veggies in the Singapore noodles were done just right--crisp and tasty, with lots of chicken and shrimp, and other requisite goodies for that dish.  My wife said she really liked the Beef noodle dish, and gave me a taste--it was indeed yummy.  Next time we're downtown near Lulu's for lunch I think I'll try that one.  The place is bright and airy, with lovely modern surroundings, great wait staff, and clearly good food, and interestingly, not at all expensive for what you receive!  Great restaurant!  ...Next time too, I think I saw on the menu one of my old favorite Korean dishes: BiBimBop.  I suspect that'll be worth a try also.","2014-10-12",4
"Dq6g0ubf267tWRU4BSk44A","X8TSrJ-2gRUt2vbES5DY9w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","So much good food! Large portions (and smaller ones if you're not super starved), delicious bubble tea (which now comes in three levels of sweetness and can be customized to whatever you prefer), and great for all ages! Try the Hong Kong Chow fun beef or the Singapore rice noodles.","2014-11-04",4
"Dq6g0ubf267tWRU4BSk44A","qvafrUlgfjm6kc8Zk5R8jQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","LuLu's is ok when I'm feeling hungry and don't have much time. I'm glad that they finally changed their bubble tea menu that now allows you to choose options such as the kind of tea, different boba and juices that are available. You can even choose how much or little sweetener that you want in your tea. The food is sub-par. I have found that Dr. Fu's noodles are my go to dish even though the past two times I've ordered there were only five small pieces of chicken throughout the entire dish. So, go and try it but proceed with caution knowing that there are far better options out there for you.","2014-11-07",2
"Dq6g0ubf267tWRU4BSk44A","jX7oUbEJOCHB1C3N4oPtgQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I first started going here during college. Back then the food was delicious and inexpensive. The prices haven't changed much in 10 years. I think to make up for the prices staying the same, they decided to comprise quality. 
I recently I went there and ordered the Szechuan Chicken Noodle Bowl. The dish is supposed to be spicy, when it arrived and the sauce was red. It looked spicy, but as soon as I tasted it, I realized it was extremely sweet. The sauce was so sweet, that I was unable to eat it. Once the sauce started to cool down, the sauce started to thicken like candy.","2014-11-08",2
"Dq6g0ubf267tWRU4BSk44A","JVKEqAUb25-n-UmaJLlGDA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've been going here since late 90'-early 00's. THey have DOWNGRADED CONSIDERABLY. 

Yes, I have experienced better...especially at Lu Lu's not too long ago actually. Five years ago...I would have given them 4 stars (out a star for rude register attendants which has not changed).

They use to have delicious Thai Ice tea...tragically discontinued. They use to offer a sauce with their crab rangoon...no more. They changed the milk from the bubble milk teas which curdles if you order certain flavors (mango). They changed the fine rice noodles in the wonton noodle soup to egg noodles, all while the prices soared. 

They probably pay no mind of the loss of my and my family's long standing patronage, because most of their patrons are huge influx of students and people who come and go and are use to their average local american-asian fast food establishments, have no clue that all asian restaurants on and near south Craig is delicious, and have no clue on how superior Lu Lu's use to be even to their local rivals which now they stand beneath because they eliminated all of the best things they once offered  their consumers.

Two stars remain due to their late hours and their portions remain generous (for now). There is a chance I would go there again for they remain about a step above the average low-end asian-american restaurants, but chances are...If I am in Oakland, I'm going to head to one of the other asian restaurants for they are ALL superior to the average asian fast food restaurants.","2014-11-09",2
"Dq6g0ubf267tWRU4BSk44A","qeNsxc0SRZ81tJ6FI9gR8Q","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Horrible service. It doesn't exist. They bring your food out then leave you to go up to the counter to get drink refills. Staff all need to be trained ASAP if they want to stay in business.

The noodles and food in general is alright. Nothing to write home about. They've slowly gotten worse. Not sure what's happening. Won't be going back.","2014-11-23",2
"Dq6g0ubf267tWRU4BSk44A","OTqUAiVTvyK9YQvMbnaUJg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Lulu's Noodles has a major identity crisis.  It's a weird hybrid of Chinese, Thai, and other asian dishes, except for it doesn't really execute any of them correctly.  It's probably the worst Asian food I've ever had- I'd rather go to panda express, honestly.  I got the pad thai and it definitely wasn't pad thai in any form....  Even the bubbles in the bubble tea were gross and soggy.

I guess its redeeming qualities were that it's cheap and convenient.  But with two other asian restaurants close by, why bother.","2014-12-03",1
"Dq6g0ubf267tWRU4BSk44A","J_q8jN623uew8ZzMChXBCA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've been eating at Lulu's for years, and I especially love the reasonable prices and good service.  There are several dishes that I consistently order, and one I'd like to highlight is the Basil Chicken dish.  It's delicious, very flavorful and the portion size is generous.  The location in Oakland is convenient to the many events I go to, so I find it  a great place to meet friends.","2014-12-17",4
"Dq6g0ubf267tWRU4BSk44A","B5kuY4_MhQgMvaRrubu9-w","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I have loved this place for 14 years!  Cheap, casual and delicious.  Just go in knowing that your food comes to your table when it's ready regardless if your friends' food is ready.  
Favorite menu items:
Dr. Fu's with a side of plum sauce
Spicy Schezuan noodle bowl
Crab Rangoon","2014-12-29",5
"Dq6g0ubf267tWRU4BSk44A","YOWe0e0tmeCv0srxszaecQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","We go out of our way to eat here and have never had a bad meal.  The K5 noodle bowl, soups, crab rangoons, and even the general tso's chicken are great.  Nothing tops the K5 noodle bowl though.  Prices are cheap and the food is made quickly.  One of the best places in Oakland.   I see there are a lot of bad reviews and maybe some people have had bad experiences, but I don't hesitate to recommend them.  In my opinion this place is top notch and worth sharing.","2014-12-30",5
"Dq6g0ubf267tWRU4BSk44A","3ri8PPLqzt6KTqB-xRngUg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","As far as inexpensive Asian food in Oakland goes, Lulu's is at the top of my list. The spring rolls are perfectly crisp with a delicious sauce that I have yet to find anywhere else (although I would like to take a bottle home with me). The service is similar to that of Hello Bistro (you order, pay and they bring it to you), so don't expect great service or anything. 

Lulu's is a strange combination of every cuisine in Southeast Asia, but hey, it's flavorful and plenty. I love the Hawaiian fried rice and if I'm really hungry, I'll splurge and get a mango smoothie because their smoothies are the best in the area.","2015-01-12",5
"Dq6g0ubf267tWRU4BSk44A","VgZphhuYtucW9n7AfNkFrg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Extremely mediocre asian food. When a restaurant tries to fit too many dishes from different places on their menu, you know it can't all be good... It's got chinese, Japanese, thai, viet, etc. I got the pad thai and the noodles were too greasy, chicken tasted too tenderized and mushy, and flavor was not great. I also got a coffee flavored bubble tea that tasted like bitter Chinese medicine. Ick.","2015-01-25",1
"Dq6g0ubf267tWRU4BSk44A","gZDak0loIEBL2fDjhpK9yg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The harsh reality of this restaurant is that it's underwhelming. The reason I usually go here was because my non-asian friends enjoy the food. 

I usually don't go out of my way to come and eat here. I've had vegetable dishes here and they're okay. The bubble tea is overwhelmingly sweet, like it was drenched in sugar. The scallion pancakes tasted and looked like tortillas sprinkled in salt and scallions. They weren't chewy and thick like they should be. 

Lulu's is tackling too many different kinds of cuisines so that everything turns out to be just ok. I feel If they focused on fewer dishes it could be great.","2015-02-07",2
"Dq6g0ubf267tWRU4BSk44A","2QjMuYy9nj-ScKstFW5Jnw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","There is absolutely no customer service at this restaurant so there's a minus right there. Server was friendly and assisted me in ordering. The good is horrendously bad, not even food it's what you give pigs to eat! Will never return.","2015-02-13",1
"Dq6g0ubf267tWRU4BSk44A","5KljS3dddWICnHL9V3C1oA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The rice is dry; the general flavor is lacking in pad thai, hong kong noodles, gyoza and jasmine tea.  Cleanliness of bathrooms is on par with moderately clean gas station.","2015-02-15",2
"Dq6g0ubf267tWRU4BSk44A","JlnjRsBhCV7BKGtK41PKDg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Got delivery so didn't get to enjoy the whole Lulu's experience but it was better than average Chinese food.  But a quick tip on the delivery, it's a third party company that charges not only a large delivery fee but also increased menu prices.

But like I said, the food was better than your average Chinese food restaurant.  The moo shoo pork came with a BBQ soy sauce that was pleasantly surprising and something I've never gotten with moo shoo before.  The egg rolls were larger than I expected and the wonton soup was very tasty; seasoned well and better than just broth and wontons.

Would definitely recommend Lulu's but it's a little out of the way for Pitt students, especially in the winter and if you're going for delivery it can get a bit pricey.","2015-02-15",4
"Dq6g0ubf267tWRU4BSk44A","IqjFenVF7ofLICCug9DfgA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I had heard so many good things about Lulu's, but I did not enjoy the meal. I went with my dad a few weeks ago, but I won't be returning again.

My dad ordered the special. The food was lukewarm; it was unlikely it was made to order. I ordered Thai Lemon Beef on noodles. As soon as I saw it, my appetite disappeared. It was a plate of noodles drowned in goop. Although the noodles, beef, and vegetables tasted okay, I had a very difficult time trying to remove as much sauce as possible. My dad finished my plate for me; I couldn't bring myself to eat the last few noodles that were positively swimming in the sauce.","2015-03-08",1
"Dq6g0ubf267tWRU4BSk44A","lAqoz5QTFxp3GDfpq0McRQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I've worked in Oakland for nearly 15 years and I can honestly say I've never had a bad meal at LuLu's.  While the experience and ambiance isn't always perfect, the food typically is.

In regards to the experience - it gets very busy at lunchtime, and rightfully so.  However, the line snakes through the restaurant and around the tables so it is often a chaotic dining experience.  They finally fixed the issue with the strong currents of cold (or warm, depending on the season) air that you used to burst in every time someone opened the door.  

I almost always pick the spicy Szechuan noodles with tofu - these thin noodles are complimented with a tangy (and not really spicy) sauce with veggies and your choice of protein.  Other favorites are the Pad Thai and the Hawaii's fried rice.  My absolute favorite appetizer is the crab rangoon.  Fantastic!

Lulu's has relaxed a little with their policy of 'cash only at lunchtime' but I think they do still prefer cold hard cash but will take your debit card if you smile and say thanks.  

They also have a nice variety of bubble teas if that's your thing.","2015-03-12",4
"Dq6g0ubf267tWRU4BSk44A","zi_IeOTyioDcsVSJze7SBQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","This place is full of memories for me from my summer days as a Govie at Carnegie Mellon!  The prices are great, the portions are very generous, the service is fast and friendly, and the food itself is quality Americanized Asian Fusion.  And by that, I mean that they have everything from pad thai to crab rangoons to Taiwanese beef noodle soup to chow fun.  I like to stick to my seafood pan-fried Hong Kong noodles with a crab rangoon appetizer, chased down with a taro bubble tea.  Yeah, I know, super healthy.  But it's filling, cheap, and great for CMU students.  Oh wait, I guess I don't have the metabolism of a college student anymore...oops...","2015-03-17",3
"Dq6g0ubf267tWRU4BSk44A","0kTk-HZYqLn9-bYTzeOBZw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","This was my first time eating at Lulu's Noodles.  I wasn't aware of the fact that you need to get money from the ATM if you plan on buying a meal using your credit card for under $10.00.  I should have checked the insider tips beforehand.  I had to wait in a longer line, but eventually I got my food.  I was looking for a dish with more vegetables, but the lady at the register told me that the Pad Tai and Chicken Curry dish had an equal amount of vegetables.  It would have been an extra $2.00 to get an additional vegetables, so I thought I would pass.  I ended up getting the Chicken Pad Tai, which I thought overall it was decent, but I've eaten better Pad Tai at a different restaurant.  If I come back here, I'm going to be prepared with cash on hand and will be looking for a chicken dish with more vegetables.","2015-03-26",2
"Dq6g0ubf267tWRU4BSk44A","LZlxj3maqbECm5ENroXmFw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Looking for a quick bite to eat? Lulu's is good for just that. Decent Asian food and great for a fast lunch when near Craig St. Not a five star meal by any means, but both of our dishes were full of flavor. Come hungry because the portions are huge! The ambiance is what you'd expect for an affordable college student spot, very casual.","2015-04-04",3
"Dq6g0ubf267tWRU4BSk44A","EO1Q1jSu32TxmY_R11dDSw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Good bubble tea!


Picture was not from Lulu's","2015-04-26",5
"Dq6g0ubf267tWRU4BSk44A","LWo0diEp_rBpVQ6yJliIXg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","The only thing I have tried here is the chicken fried rice and it's really good. It's pretty much the best I have ever had.","2015-05-01",4
"Dq6g0ubf267tWRU4BSk44A","2Ndy3FQAndOopqTa9sBPlQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Lulu's gets 4 stars from me not for the food, but for the bubble tea!  The food was okay.  Not the best pad thai ever, but certainly not the worst.  I wish there had been more (note: any) spice in the dish, but I understand this Americanized version.  The real  bummer was the Tom kha kai soup.  Since there was no spice, it just tasted like bland coconut milk with a little lemongrass and oil.  

Onto the star of the show ... the bubble tea!  I'm soooooo excited to see popping boba as an option!  It's the only bubble tea joint I've found here that offers this treat!  I got a milk tea with lychee jelly and strawberry  popping boba.  It was AWESOME!  Now, just  add an avocado smoothie to the menu and I'll be in heaven.","2015-05-11",4
"Dq6g0ubf267tWRU4BSk44A","KWehgsTXybMvYM1-arNG9Q","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I love this place! Fast  cheap and good food! Also great location. It does suck that you have to spend a min 8 bucks to use your card since I never carry cash.","2015-05-16",5
"Dq6g0ubf267tWRU4BSk44A","bhZ13wN_5lQrKX278AP_aw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","DISCLAIMER:  I did not order food at Lulu's because I heard it is awful.  This is probably true because there was no one in there when I went.  I did order a Mango slushie with bubbles that was fairly unmemorable for $3.75.

Lulu's has a very Americanized interior and, you can eat-in or go to the to-go counter.  It was eighty degrees out, and I wanted a mango slush with bubbles!  I had previously seen that Lulu's sold them, so Sophia H. and I stopped in.  I was hoping this would be like Mango Mango in Chinatown in NYC with real mango, but it was not.  There were HUMONGOUS ice chunks and barely any bubbles!  There was no real mango, just flavoring.  I would have been OK with this had the slush been better, but eh.

Cash only.","2015-05-21",2
"Dq6g0ubf267tWRU4BSk44A","f_GBmARcIYwiiF0DwQpOsg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","After waiting 30 minutes for a lunch take out order, i asked them where my order was.  5 minutes later they informed me they didn't have the noodle i ordered (lulus pan fried veggy noodle).  So they made me pad thai, and refunded my original order in cash.","2015-05-29",3
"Dq6g0ubf267tWRU4BSk44A","aaoruWmUYMCdLQW1ZZ_DnQ","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I used to LIVE at Lulu's during college. I was recently back for lunch and ordered the Chicken Pad Thai. the actual pad thai was nicely flavored and hearty, however the chicken was gross! It appeared to be boiled separately and just flung on the already prepared noodles.  

I'm sure I'll be back one day, again for lunch, but I don't go out of my way to seek out Lulu's. However, it IS a Craig St. institution in my mind, perfect for undergrads tired of fast/campus food and looking for a cheap alternative. Keep doing you Lulu, keep doing you!","2015-06-10",3
"Dq6g0ubf267tWRU4BSk44A","MaEudiQGYEcg1T8WcES4cg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Ok a lot of hype about this place but really disappointed in the overall flavor of the food.  I expected spicy Thai curry but no real flavor, just bland. Wife had pad Thai noodles, again not much in spice or flavor. The chicken was tasteless on both meals. Only thing going was cheap and fast, I guess you pay for what you get.","2015-06-16",2
"Dq6g0ubf267tWRU4BSk44A","DLu1Bum8EXNE62xno-v0VA","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","LuLu's used to be my favorite eatery in Oakland. But all good things must come to an end, and even I have to admit that LuLu's reign on Craig Street is over.

I visited LuLu's for the first time in three years this weekend with a friend, and was not impressed. For starters, no one came to our table to even ask about drinks for nearly 10 minutes after we were seated. This was on a Sunday night, in the summer (i.e. when Oakland's main residents are gone), when the place was half empty. It was a bad start for the night, for the sure.

To the kitchen's credit, the food we ordered did come out very quickly - I think we waited about 10 minutes for it. But it was tasteless compared to what it used to be. Or rather, mine was; my friend had no complaints about her chicken and rice dish. My BBQ pork soup, however, was really not good. The pork slices (the few that I got anyway) were the tastiest part of the meal. The broth was forgettable, though, and the noodles were so bland that I swore at times that my water had more flavor than my meal.

In addition to the meal putting my taste buds to sleep, the waitress continued to fail to impress me throughout the evening. For one thing, not only did she not take our drink orders promptly: she failed to bring a water that my friend ordered. She also did not check on us very regularly throughout the meal, which left us sitting and waiting for refills often. And after leaving us alone at our table for most of the night she screwed up our bills as well, and double charged one of us for both of our meals. We got it fixed, but after everything else that night we were not pleased.

I wish I could say that this experience was a fluke, but based on other reviews, this is the new norm. Sorry, LuLu's, but this is not a norm that I'm going to settle for - not when there's other cheap eats in the city!","2015-06-29",2
"Dq6g0ubf267tWRU4BSk44A","MhWs2wBzlS4Ku_nLHb7Tvw","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I really like Lulu's. The food is tasty and inexpensive.  My favorites are the Pad Thai and the Thai Curry Chicken.  I prefer getting take out over dining in, as it is very crowded and the restaurant gets pretty messy over the course of the day.","2015-07-09",4
"Dq6g0ubf267tWRU4BSk44A","qGdI5X2XevcrvmvEUMl6bg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","Quirky decor and quick service give this place three stars. The food itself is particularly mediocre, but not bad by any means. My kung pao chicken was a large serving with plenty of veggies that was reasonably priced. I don't think I'll be coming back unless I have to.","2015-07-09",3
"Dq6g0ubf267tWRU4BSk44A","uUJ5kMk1rK8Z02I7hL7Ovg","Lulu's Noodles","400 S Craig St
Oakland
Pittsburgh, PA 15213","I really don't know what is going on with this place. 3 years ago it used to be a favorite of mine. While their crab rangoon and smoothies are still fantastic, their food is downright disgusting. Their meat is completely bizarre. It is shaped like confetti and contains NO MOISTURE whatsoever. Totally dry and almost uneatable. I wish that they would get their act together because this place used to be a great spot in Oakland. 

ALSO if you are eating at this place during the winter months, make sure to request a table in the back past the cash register. If you are seated anywhere in the front area, you will get a large gust of cold air every time someone opens the door, which is frequent.","2015-07-18",2
